Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,13.515404978765439,13.647134143157633,13.330984487587235,13.436367988586426,12873345,0.0,0.0
2000-01-04 00:00:00-05:00,13.172903571425472,13.278287023717546,12.645987157391883,12.935791015625,14208974,0.0,0.0
2000-01-05 00:00:00-05:00,13.014823984946801,13.436356790194244,12.988478343511298,13.146553039550781,12981591,0.0,0.0
2000-01-06 00:00:00-05:00,13.172904217256754,13.805203267155521,13.146558564748776,13.620782852172852,11115273,0.0,0.0
2000-01-07 00:00:00-05:00,14.332115118202523,14.70095583007339,13.620778491106938,14.542881965637207,17962163,0.0,0.0
2000-01-10 00:00:00-05:00,14.753652010313532,14.753652010313532,14.358464721302976,14.516538619995117,10413731,0.0,0.0
2000-01-11 00:00:00-05:00,14.437501592782395,14.75365279672538,14.33211898803711,14.33211898803711,9747076,0.0,0.0
2000-01-12 00:00:00-05:00,14.542886763464631,14.885382791681831,14.516540263273438,14.806344985961914,11423252,0.0,0.0
2000-01-13 00:00:00-05:00,14.727299858926054,15.649403179265493,14.595570813163278,15.596710205078125,27705866,0.0,0.0
2000-01-14 00:00:00-05:00,15.78113222502827,15.86016829660368,15.596710205078125,15.596710205078125,17055828,0.0,0.0
2000-01-18 00:00:00-05:00,15.649409235660405,15.702100535386732,15.096146351400277,15.385951042175293,11459615,0.0,0.0
2000-01-19 00:00:00-05:00,15.491327646409031,15.62305669217181,15.306907321311709,15.596710205078125,10596389,0.0,0.0
2000-01-20 00:00:00-05:00,15.491339131650612,15.544030450050375,15.09615170137127,15.339851379394531,8411342,0.0,0.0
2000-01-21 00:00:00-05:00,15.412300831325735,15.412300831325735,14.753656829359425,14.780001640319824,13022802,0.0,0.0
2000-01-24 00:00:00-05:00,14.753645725401578,14.85902827963771,14.068654038308466,14.490187644958496,13734463,0.0,0.0
2000-01-25 00:00:00-05:00,14.54289002199426,14.938077444287229,14.463852198564858,14.700963973999023,9903595,0.0,0.0
2000-01-26 00:00:00-05:00,14.674619162758583,14.753656986187986,14.49019870465934,14.700963973999023,7728771,0.0,0.0
2000-01-27 00:00:00-05:00,14.569226762283352,14.938069169007322,14.542881965637207,14.542881965637207,9058708,0.0,0.0
2000-01-28 00:00:00-05:00,14.542884397247608,15.043454260605175,14.279426217616596,14.832687377929688,11834628,0.0,0.0
2000-01-31 00:00:00-05:00,14.332118240768004,15.385951012688833,14.332118240768004,15.25422191619873,10634544,0.0,0.0
2000-02-01 00:00:00-05:00,14.990757950451608,15.675747971506356,14.964411463357925,15.596710205078125,12345713,0.0,0.0
2000-02-02 00:00:00-05:00,15.570375456786216,15.59672026602127,15.069805437927156,15.175188064575195,7527141,0.0,0.0
2000-02-03 00:00:00-05:00,15.201527151470009,15.438638793162529,14.885377730928951,15.017105102539062,9268876,0.0,0.0
2000-02-04 00:00:00-05:00,15.227877154810185,15.227877154810185,14.8853828207772,15.069803237915039,6965991,0.0,0.0
2000-02-07 00:00:00-05:00,15.122486996214384,15.596710205078125,14.990757950451608,15.596710205078125,13399924,0.0,0.0
2000-02-08 00:00:00-05:00,15.623064229363298,15.991905057501523,15.544026424804066,15.939213752746582,16190178,0.0,0.0
2000-02-09 00:00:00-05:00,15.860173713536938,15.886520209629085,15.227874755859375,15.227874755859375,11812389,0.0,0.0
2000-02-10 00:00:00-05:00,15.385945613930392,15.385945613930392,14.753646850585938,14.753646850585938,11148685,0.0,0.0
2000-02-11 00:00:00-05:00,14.99075846312689,14.99075846312689,14.332113211787718,14.753646850585938,10721288,0.0,0.0
2000-02-14 00:00:00-05:00,14.147692880383325,14.885375900853774,14.147692880383325,14.753646850585938,8846644,0.0,0.0
2000-02-15 00:00:00-05:00,14.780002413315064,15.122498532545016,14.648273267061551,14.990769386291504,8255666,0.0,0.0
2000-02-16 00:00:00-05:00,14.791090899106125,14.817502554070174,14.262837409973145,14.262837409973145,10407091,0.085389,0.0
2000-02-17 00:00:00-05:00,14.421303752294117,14.52695540598683,14.210002993638653,14.368478775024414,8953835,0.0,0.0
2000-02-18 00:00:00-05:00,14.368478775024414,14.368478775024414,13.893051430867132,14.368478775024414,10871061,0.0,0.0
2000-02-22 00:00:00-05:00,14.130768394648728,14.289244217714742,13.998705916741114,14.157181739807129,9207006,0.0,0.0
2000-02-23 00:00:00-05:00,14.289240459543207,14.368478775024414,13.919463919501982,14.368478775024414,9581071,0.0,0.0
2000-02-24 00:00:00-05:00,13.893048773616016,14.077937008274018,13.760985506124161,13.972286224365234,9788076,0.0,0.0
2000-02-25 00:00:00-05:00,13.94588175264152,14.051532597246338,13.523279223799232,13.681755065917969,8700770,0.0,0.0
2000-02-28 00:00:00-05:00,13.576101774623746,13.708165085920658,13.496863448014889,13.602514266967773,8546148,0.0,0.0
2000-02-29 00:00:00-05:00,13.893055827191368,13.893055827191368,13.36480248902703,13.576104164123535,12447318,0.0,0.0
2000-03-01 00:00:00-05:00,13.576104099373463,13.708167433284682,13.311977431551021,13.470453262329102,11586833,0.0,0.0
2000-03-02 00:00:00-05:00,13.52327823638916,13.52327823638916,13.31197741218476,13.52327823638916,8803219,0.0,0.0
2000-03-03 00:00:00-05:00,14.157184479826407,14.157184479826407,13.311979360173156,13.787406921386719,10588589,0.0,0.0
2000-03-06 00:00:00-05:00,13.549687300098704,13.76098892034199,13.311974039295885,13.39121150970459,11152585,0.0,0.0
2000-03-07 00:00:00-05:00,13.259148251506621,13.311974081523367,12.678070068359375,12.678070068359375,15320312,0.0,0.0
2000-03-08 00:00:00-05:00,13.100669947649497,13.998700389907595,12.75730594149965,13.708161354064941,19821946,0.0,0.0
2000-03-09 00:00:00-05:00,13.787398099837885,14.526952743530273,13.628922347497088,14.526952743530273,19181957,0.0,0.0
2000-03-10 00:00:00-05:00,14.8439092750278,14.896734260504818,14.368481007427492,14.791084289550781,20526439,0.0,0.0
2000-03-13 00:00:00-05:00,14.843908531492078,14.843908531492078,14.15717950680537,14.500543594360352,12301445,0.0,0.0
2000-03-14 00:00:00-05:00,14.44772474075012,14.44772474075012,13.945883792650497,14.051534652709961,9108036,0.0,0.0
2000-03-15 00:00:00-05:00,14.315654167058726,15.055207266219583,14.262829188426286,14.896732330322266,16351545,0.0,0.0
2000-03-16 00:00:00-05:00,15.29292825934458,15.451403257837887,15.055213212873578,15.424991607666016,19343113,0.0,0.0
2000-03-17 00:00:00-05:00,15.240100685429423,15.345750666578153,15.002385679114171,15.134449005126953,13465377,0.0,0.0
2000-03-20 00:00:00-05:00,15.213685872520497,15.240099214835793,14.368481007427492,14.791084289550781,8288129,0.0,0.0
2000-03-21 00:00:00-05:00,15.240101918522605,15.63629022946324,15.134450229671742,15.504228591918945,14331660,0.0,0.0
2000-03-22 00:00:00-05:00,15.108035844281364,15.266510800111528,14.632607578483737,15.055209159851074,18326109,0.0,0.0
2000-03-23 00:00:00-05:00,14.711844055532051,15.187270562377357,14.711844055532051,14.896732330322266,10665004,0.0,0.0
2000-03-24 00:00:00-05:00,14.896738881255457,15.160865589722363,14.711850525159443,14.738262176513672,9484524,0.0,0.0
2000-03-27 00:00:00-05:00,14.738257418892285,15.002384042097113,14.65902079125368,14.685432434082031,9767734,0.0,0.0
2000-03-28 00:00:00-05:00,14.474133200057242,15.028799880587222,14.474133200057242,14.817498207092285,9288691,0.0,0.0
2000-03-29 00:00:00-05:00,14.896737314852048,15.530640668855556,14.837307707245897,15.37216567993164,14706146,0.0,0.0
2000-03-30 00:00:00-05:00,15.398578258340118,15.557054955987452,15.24010325984681,15.424991607666016,10455785,0.0,0.0
2000-03-31 00:00:00-05:00,15.45140075683594,15.583464083781278,15.081624121050488,15.451400756835938,9122475,0.0,0.0
2000-04-03 00:00:00-04:00,15.636291713869122,16.323021809554763,15.530641714142426,16.058895111083984,20075011,0.0,0.0
2000-04-04 00:00:00-04:00,16.34943165721255,16.904098342504962,16.05889334042202,16.798446655273438,35368340,0.0,0.0
2000-04-05 00:00:00-04:00,16.270197839201334,16.560736206410816,16.217371136841294,16.323022842407227,10348594,0.0,0.0
2000-04-06 00:00:00-04:00,16.111715296734307,16.323016932204382,15.953240344496896,16.217365264892578,10042090,0.0,0.0
2000-04-07 00:00:00-04:00,16.270192696116922,16.66638264365483,16.243779353286286,16.40225601196289,9818537,0.0,0.0
2000-04-10 00:00:00-04:00,16.455082970126536,17.036161289643168,16.375844631293855,16.824859619140625,16211574,0.0,0.0
2000-04-11 00:00:00-04:00,16.798446273145128,17.115399628475846,16.71920963346626,16.824859619140625,13789271,0.0,0.0
2000-04-12 00:00:00-04:00,16.692803507877073,17.326707094423384,16.587153476504206,17.06258201599121,17862033,0.0,0.0
2000-04-13 00:00:00-04:00,16.983335736190185,17.062574072407227,16.455082426948252,16.745620727539062,13212944,0.0,0.0
2000-04-14 00:00:00-04:00,16.45507968172241,16.50790466400298,15.58346152705584,16.0324764251709,14472369,0.0,0.0
2000-04-17 00:00:00-04:00,15.741943412749857,16.42867180928146,15.636291713869122,16.058895111083984,14601378,0.0,0.0
2000-04-18 00:00:00-04:00,16.05889301118801,16.74562131792152,16.05889301118801,16.719209671020508,14987248,0.0,0.0
2000-04-19 00:00:00-04:00,16.77202564823022,17.96059499701725,16.639962387253885,17.45875358581543,21162950,0.0,0.0
2000-04-20 00:00:00-04:00,17.802134496923525,17.802134496923525,17.221055963175978,17.538007736206055,11451394,0.0,0.0
2000-04-24 00:00:00-04:00,17.538000469553506,18.700157055523462,17.43235048870305,18.38320541381836,15705022,0.0,0.0
2000-04-25 00:00:00-04:00,18.224728927097686,18.488853857260985,17.828538983122346,18.35679054260254,10930718,0.0,0.0
2000-04-26 00:00:00-04:00,18.066253772113257,18.38320541381836,17.9606037912628,18.38320541381836,10977094,0.0,0.0
2000-04-27 00:00:00-04:00,17.74930014844777,18.409616702913773,17.74930014844777,18.066251754760742,10821945,0.0,0.0
2000-04-28 00:00:00-04:00,18.06624288617157,18.119067844766747,17.643641518257436,17.80211639404297,9442575,0.0,0.0
2000-05-01 00:00:00-04:00,17.85494939943438,18.3832026217626,17.45875948268821,17.670061111450195,8701192,0.0,0.0
2000-05-02 00:00:00-04:00,17.749304432748215,18.27755780383002,17.696479435470824,18.14549446105957,11289499,0.0,0.0
2000-05-03 00:00:00-04:00,18.145494298352197,18.356794285567066,17.85495426720084,18.03984260559082,12143872,0.0,0.0
2000-05-04 00:00:00-04:00,17.960607420528852,18.303970777252488,17.854955719175823,18.171907424926758,6728631,0.0,0.0
2000-05-05 00:00:00-04:00,17.90777101808999,18.990690600111588,17.775707737314335,18.858627319335938,13274287,0.0,0.0
2000-05-08 00:00:00-04:00,19.01709893985672,19.598176934699794,18.99068730777236,19.49252700805664,19277133,0.0,0.0
2000-05-09 00:00:00-04:00,19.29245906849143,19.345389017479228,18.78963817290764,18.895496368408203,11734287,0.085389,0.0
2000-05-10 00:00:00-04:00,18.657323748399314,19.13368155178603,18.26036089846535,18.372833251953125,10972245,0.0,0.0
2000-05-11 00:00:00-04:00,18.445619532983525,18.47208282768968,17.916333209142454,18.081735610961914,10377895,0.0,0.0
2000-05-12 00:00:00-04:00,17.942782246288854,18.366211649889998,17.651676020978822,18.247121810913086,8216035,0.0,0.0
2000-05-15 00:00:00-04:00,18.128038472456023,18.736717819970362,18.07511020364516,18.630861282348633,8647121,0.0,0.0
2000-05-16 00:00:00-04:00,18.816113898324307,19.001363718202285,18.313292715444657,18.842578887939453,13044936,0.0,0.0
2000-05-17 00:00:00-04:00,18.84257013343734,19.186604623735267,18.710246949316694,19.054283142089844,14851914,0.0,0.0
2000-05-18 00:00:00-04:00,19.10721917023568,19.292468979434545,18.948434349126327,19.133684158325195,7625479,0.0,0.0
2000-05-19 00:00:00-04:00,18.921973325533198,18.94843831916761,18.55147362950906,18.71025848388672,7669009,0.0,0.0
2000-05-22 00:00:00-04:00,18.816115461851208,19.13368685124151,18.31329423718958,18.604400634765625,9559358,0.0,0.0
2000-05-23 00:00:00-04:00,18.55147362950906,18.842581749582507,18.28683050307003,18.71025848388672,7328673,0.0,0.0
2000-05-24 00:00:00-04:00,18.366217651751597,19.027825247036915,18.366217651751597,18.736717224121094,8767488,0.0,0.0
2000-05-25 00:00:00-04:00,18.869038400016404,19.371859482298408,18.8161101338513,19.332162857055664,10757862,0.0,0.0
2000-05-26 00:00:00-04:00,19.0013593521623,19.23953909654278,18.921966104035473,19.107215881347656,6293961,0.0,0.0
2000-05-30 00:00:00-04:00,18.657330199094165,18.816116755948094,18.49854534471651,18.71025848388672,8749465,0.0,0.0
2000-05-31 00:00:00-04:00,18.525005822461765,19.05429199495656,18.498542535322635,18.842578887939453,7391597,0.0,0.0
2000-06-01 00:00:00-04:00,19.345391082699866,19.530640816508416,19.00135488992672,19.054283142089844,10491305,0.0,0.0
2000-06-02 00:00:00-04:00,19.451248159828765,19.451248159828765,18.31328474614741,18.445606231689453,10964130,0.0,0.0
2000-06-05 00:00:00-04:00,18.551464796996434,18.604393056589387,17.8898572958959,18.101572036743164,10231600,0.0,0.0
2000-06-06 00:00:00-04:00,18.207433221888387,18.55146955112082,17.96925514144526,18.392683029174805,9990655,0.0,0.0
2000-06-07 00:00:00-04:00,18.39268059978576,18.710251899255628,18.313289051775044,18.419145584106445,5864245,0.0,0.0
2000-06-08 00:00:00-04:00,18.52500245313465,18.816110476050472,18.445610903680976,18.736717224121094,6758986,0.0,0.0
2000-06-09 00:00:00-04:00,18.789642083286033,19.47771453857422,18.68378556823034,19.47771453857422,6991814,0.0,0.0
2000-06-12 00:00:00-04:00,19.08075030798469,19.37185657950959,18.789642333984375,18.789642333984375,5991990,0.0,0.0
2000-06-13 00:00:00-04:00,19.213082370148857,19.636510371341092,19.080760800561965,19.411563873291016,11890806,0.0,0.0
2000-06-14 00:00:00-04:00,19.451251322486034,19.87467912358224,19.424788042560017,19.7291259765625,11655027,0.0,0.0
2000-06-15 00:00:00-04:00,19.6365066605922,19.90114974975586,19.530650105917147,19.90114974975586,8795419,0.0,0.0
2000-06-16 00:00:00-04:00,19.662972031308257,20.377508045393228,19.662972031308257,20.298114776611328,15176651,0.0,0.0
2000-06-19 00:00:00-04:00,20.245176979508745,20.245176979508745,19.795284271240234,19.795284271240234,8754102,0.0,0.0
2000-06-20 00:00:00-04:00,19.74236079638474,19.848217328961486,19.160146462261288,19.583574295043945,11612761,0.0,0.0
2000-06-21 00:00:00-04:00,19.901147188372057,19.980540445398024,19.63650413326937,19.84821891784668,17290132,0.0,0.0
2000-06-22 00:00:00-04:00,19.821749191539165,19.821749191539165,18.84257054639803,19.371854782104492,17932440,0.0,0.0
2000-06-23 00:00:00-04:00,19.477715782269737,19.689428825899473,19.160144514349636,19.424787521362305,15039842,0.0,0.0
2000-06-26 00:00:00-04:00,19.4777177624672,19.636502561332318,19.266002994838033,19.583574295043945,16788217,0.0,0.0
2000-06-27 00:00:00-04:00,19.689434937929725,19.9474622052357,19.451256838672844,19.90114974975586,12328111,0.0,0.0
2000-06-28 00:00:00-04:00,19.742353690170557,19.87467345702546,19.58356724598457,19.68280792236328,13451675,0.0,0.0
2000-06-29 00:00:00-04:00,19.768829076920362,19.768829076920362,19.31893614599841,19.576963424682617,17503040,0.0,0.0
2000-06-30 00:00:00-04:00,19.37186344321748,20.370891694064927,19.37186344321748,20.3245792388916,17022416,0.0,0.0
2000-07-03 00:00:00-04:00,20.24518137776875,20.24518137776875,19.927610085438424,20.19225311279297,6093069,0.0,0.0
2000-07-05 00:00:00-04:00,20.32457115439045,20.32457115439045,19.901141701968076,20.08639144897461,11874680,0.0,0.0
2000-07-06 00:00:00-04:00,20.165791392610224,20.165791392610224,19.557111990693652,19.715898513793945,10384324,0.0,0.0
2000-07-07 00:00:00-04:00,19.7688225978301,19.901144104879485,19.39832305908203,19.39832305908203,13408461,0.0,0.0
2000-07-10 00:00:00-04:00,19.689427270832535,20.29810647938342,19.451249264322584,20.24517822265625,11325757,0.0,0.0
2000-07-11 00:00:00-04:00,20.165784963007848,20.74799919128418,20.05992844967592,20.74799919128418,14393635,0.0,0.0
2000-07-12 00:00:00-04:00,20.853863876837288,20.853863876837288,20.31134605407715,20.31134605407715,10451253,0.0,0.0
2000-07-13 00:00:00-04:00,20.271632600212506,20.271632600212506,19.39831249142721,19.5306339263916,15206163,0.0,0.0
2000-07-14 00:00:00-04:00,19.266006962511074,19.477721773741138,18.73672078567393,19.08075714111328,12582968,0.0,0.0
2000-07-17 00:00:00-04:00,19.107207627311006,20.03345781622089,18.94842290212567,19.52402114868164,11242596,0.0,0.0
2000-07-18 00:00:00-04:00,19.742362755937027,19.901147570562525,18.71025379972998,19.001361846923828,14242175,0.0,0.0
2000-07-19 00:00:00-04:00,19.027826922812917,19.689432873890002,18.52500408462717,19.6629695892334,12085269,0.0,0.0
2000-07-20 00:00:00-04:00,19.689425572997795,19.715890550316967,18.763176903955042,19.054283142089844,14944561,0.0,0.0
2000-07-21 00:00:00-04:00,19.054286290059263,19.583572304084605,18.895501507336963,19.424787521362305,9434776,0.0,0.0
2000-07-24 00:00:00-04:00,19.239547716346333,20.403976868981413,19.239547716346333,20.139333724975586,15613113,0.0,0.0
2000-07-25 00:00:00-04:00,18.419146504629417,19.054289135311308,18.2074317269102,18.630861282348633,32434004,0.0,0.0
2000-07-26 00:00:00-04:00,18.9219666663941,19.054288183046182,18.101574284636577,18.419145584106445,26935075,0.0,0.0
2000-07-27 00:00:00-04:00,18.233897489308497,19.001361675949024,18.20743250253779,18.88888931274414,12103609,0.0,0.0
2000-07-28 00:00:00-04:00,18.683794646323328,18.842581198533562,18.41915152762375,18.577938079833984,8300250,0.0,0.0
2000-07-31 00:00:00-04:00,18.498534329273813,18.657319089098873,18.154498129273293,18.366212844848633,9987072,0.0,0.0
2000-08-01 00:00:00-04:00,18.472069368185664,19.451248013326804,18.366212861539424,19.371854782104492,14374979,0.0,0.0
2000-08-02 00:00:00-04:00,19.265991056462816,19.6894186268641,19.23952779095471,19.5306339263916,12891685,0.0,0.0
2000-08-03 00:00:00-04:00,19.742366050088208,19.768829339036785,18.948436737060547,18.948436737060547,8534554,0.0,0.0
2000-08-04 00:00:00-04:00,19.266008377075195,19.47772320384995,18.68379388030173,19.266008377075195,8531181,0.0,0.0
2000-08-07 00:00:00-04:00,19.477718368645437,19.477718368645437,18.763182495325697,19.021209716796875,7903208,0.0,0.0
2000-08-08 00:00:00-04:00,19.02782553747936,19.42479010070985,18.736717510120037,19.021209716796875,9352037,0.0,0.0
2000-08-09 00:00:00-04:00,18.948429297656755,19.292463836248665,17.78400077671,18.101572036743164,16535679,0.0,0.0
2000-08-10 00:00:00-04:00,18.207430119662032,18.472073142830933,17.78400230407715,17.78400230407715,13892563,0.0,0.0
2000-08-11 00:00:00-04:00,18.15450668334961,18.313293220467283,17.995721848707994,18.15450668334961,8070162,0.0,0.0
2000-08-14 00:00:00-04:00,18.26035695776453,18.339748489132717,18.08833885192871,18.08833885192871,7688403,0.0,0.0
2000-08-15 00:00:00-04:00,18.207430119662032,18.339751631246482,17.78400230407715,17.78400230407715,8213295,0.0,0.0
2000-08-16 00:00:00-04:00,18.220012668659763,18.564786092731104,18.140448914592575,18.432180404663086,8243334,0.085389,0.0
2000-08-17 00:00:00-04:00,18.64434991445654,18.936083111717597,18.299576489134058,18.67087173461914,12051647,0.0,0.0
2000-08-18 00:00:00-04:00,18.458693140698344,18.538256855610037,17.95479245647603,18.140439987182617,11487441,0.0,0.0
2000-08-21 00:00:00-04:00,18.220015343669395,18.564788818359375,17.82219822105899,18.564788818359375,6738327,0.0,0.0
2000-08-22 00:00:00-04:00,18.511735971942088,18.511735971942088,17.954793352042604,18.03435707092285,9551559,0.0,0.0
2000-08-23 00:00:00-04:00,17.981321100729108,18.40565997778465,17.981321100729108,18.259794235229492,6931631,0.0,0.0
2000-08-24 00:00:00-04:00,18.405663477079035,18.432183595604616,18.246535941396832,18.286317825317383,6424762,0.0,0.0
2000-08-25 00:00:00-04:00,18.485217136002316,18.644342878532047,18.273047773164762,18.59130096435547,5965745,0.0,0.0
2000-08-28 00:00:00-04:00,18.644348201219994,18.644348201219994,18.140447313489336,18.18022918701172,7801813,0.0,0.0
2000-08-29 00:00:00-04:00,17.87523119744933,18.379131950902767,17.822189282264436,18.06087875366211,10246672,0.0,0.0
2000-08-30 00:00:00-04:00,18.03436255861681,18.166966522259248,17.716109292385344,17.822193145751953,9896111,0.0,0.0
2000-08-31 00:00:00-04:00,18.140446329169286,18.432177777661476,18.06088258644173,18.306203842163086,11687384,0.0,0.0
2000-09-01 00:00:00-04:00,18.564781428397623,18.617825055203316,18.193486277546477,18.31283187866211,7893617,0.0,0.0
2000-09-05 00:00:00-04:00,18.060877050579187,18.140440768919564,17.159159459071198,17.318286895751953,20398694,0.0,0.0
2000-09-06 00:00:00-04:00,17.21220839154694,17.23873021052456,16.708307480026605,16.92047691345215,20218039,0.0,0.0
2000-09-07 00:00:00-04:00,16.920477259683,17.21220874374727,16.920477259683,17.106124877929688,13816043,0.0,0.0
2000-09-08 00:00:00-04:00,17.07959865947499,17.23872612334915,16.92047290173224,17.185684204101562,11340724,0.0,0.0
2000-09-11 00:00:00-04:00,16.973509299839982,17.397846221923828,16.840903691789247,17.397846221923828,10975302,0.0,0.0
2000-09-12 00:00:00-04:00,17.0795955657959,17.424370537652162,16.973511746516014,17.0795955657959,10886028,0.0,0.0
2000-09-13 00:00:00-04:00,17.503941190455855,17.63654687016127,17.291771761700836,17.42437744140625,10191231,0.0,0.0
2000-09-14 00:00:00-04:00,17.58349833057544,17.58349833057544,17.31828875124464,17.556978225708008,9318309,0.0,0.0
2000-09-15 00:00:00-04:00,17.39785881009563,17.689592041342348,17.39785881009563,17.503944396972656,13858624,0.0,0.0
2000-09-18 00:00:00-04:00,17.477416321152646,17.82219136942813,17.42437439975599,17.795669555664062,7588168,0.0,0.0
2000-09-19 00:00:00-04:00,17.79566101340979,17.875224710378433,17.318282243859255,17.40447425842285,8958895,0.0,0.0
2000-09-20 00:00:00-04:00,17.37134179193742,17.397861913788674,17.07960850864692,17.36471176147461,6889366,0.0,0.0
2000-09-21 00:00:00-04:00,17.34480711546887,18.591299690822336,17.265243396588623,18.03435707092285,13702949,0.0,0.0
2000-09-22 00:00:00-04:00,18.45870309451751,18.856520177467004,18.0874078328841,18.803478240966797,18972000,0.0,0.0
2000-09-25 00:00:00-04:00,18.697389468613817,18.776953212841867,18.45869994206133,18.72391128540039,9379335,0.0,0.0
2000-09-26 00:00:00-04:00,18.405652546325015,18.72390572255296,18.352610634642218,18.458694458007812,10254998,0.0,0.0
2000-09-27 00:00:00-04:00,18.326095445307015,18.405659194636026,17.84871465546473,18.352617263793945,9594562,0.0,0.0
2000-09-28 00:00:00-04:00,18.299577564655753,19.042168099270217,18.299577564655753,18.538267135620117,15130381,0.0,0.0
2000-09-29 00:00:00-04:00,18.883036133999376,19.25433128031416,18.29957160144838,19.062053680419922,16034397,0.0,0.0
2000-10-02 00:00:00-04:00,18.829990844172837,18.936076380983778,18.458695730662747,18.776948928833008,10233391,0.0,0.0
2000-10-03 00:00:00-04:00,18.538259456738132,19.015638400927884,18.485217541398303,18.776948928833008,8874575,0.0,0.0
2000-10-04 00:00:00-04:00,18.405651232800896,18.803468101228315,17.928270649461787,18.140439987182617,13427011,0.0,0.0
2000-10-05 00:00:00-04:00,18.246535795756863,19.095211998312912,18.220015677442955,18.98912811279297,11333346,0.0,0.0
2000-10-06 00:00:00-04:00,18.93608283996582,19.068688526612025,18.299576226516788,18.93608283996582,8707937,0.0,0.0
2000-10-09 00:00:00-04:00,18.697387252696725,18.936078457092442,18.299571990966797,18.299571990966797,6133226,0.0,0.0
2000-10-10 00:00:00-04:00,18.45870249143437,19.095209120904816,18.379138736217588,18.883041381835938,12447845,0.0,0.0
2000-10-11 00:00:00-04:00,19.17477022785046,19.201292044637032,18.564783796944287,18.72391128540039,14571550,0.0,0.0
2000-10-12 00:00:00-04:00,18.352618159948896,19.25433614669034,18.166968833738725,18.93608283996582,16249834,0.0,0.0
2000-10-13 00:00:00-04:00,18.61782496004424,18.776950721253645,17.875232956006016,18.08740234375,13450094,0.0,0.0
2000-10-16 00:00:00-04:00,18.220013805623633,18.5647872512095,18.1669701621809,18.538267135620117,9563680,0.0,0.0
2000-10-17 00:00:00-04:00,18.299569691484376,19.121723631409044,18.193484156372925,19.068681716918945,13860416,0.0,0.0
2000-10-18 00:00:00-04:00,18.617832466279797,19.042169706718283,18.246535461497476,18.564788818359375,12862700,0.0,0.0
2000-10-19 00:00:00-04:00,17.39785457506787,18.352616093890337,17.39785457506787,18.246530532836914,11574501,0.0,0.0
2000-10-20 00:00:00-04:00,18.087399815807576,18.432173103307257,18.034357902817717,18.40565299987793,8316798,0.0,0.0
2000-10-23 00:00:00-04:00,18.617828814563516,19.413461197596202,18.4321794955197,19.254335403442383,15709448,0.0,0.0
2000-10-24 00:00:00-04:00,17.822193407018226,18.856516963966175,17.716109552096473,18.246530532836914,24271090,0.0,0.0
2000-10-25 00:00:00-04:00,18.511737349444772,19.20128735620982,18.352611605974477,19.068681716918945,14721323,0.0,0.0
2000-10-26 00:00:00-04:00,18.803476427475534,19.519546766497207,18.803476427475534,19.254335403442383,16951693,0.0,0.0
2000-10-27 00:00:00-04:00,19.280855788865086,19.36041782696147,18.564783796944287,18.72391128540039,14676318,0.0,0.0
2000-10-30 00:00:00-05:00,18.936085535871722,18.989127476855344,18.4056627137713,18.61783218383789,12173278,0.0,0.0
2000-10-31 00:00:00-05:00,18.670868750047514,18.856516343113956,18.273051747991587,18.326093673706055,12615221,0.0,0.0
2000-11-01 00:00:00-05:00,18.564778281373407,18.670863810870163,18.326088825735237,18.458694458007812,16938518,0.0,0.0
2000-11-02 00:00:00-05:00,18.564783192486964,18.617826824333047,18.10729423726871,18.326093673706055,12809684,0.0,0.0
2000-11-03 00:00:00-05:00,18.432174096648115,18.538259634476166,18.087400790568022,18.511737823486328,9803781,0.0,0.0
2000-11-06 00:00:00-05:00,18.45870249143437,19.20129469657116,18.40566055666715,18.883041381835938,13955065,0.0,0.0
2000-11-07 00:00:00-05:00,19.042163982124727,19.227811575639095,18.77695264678088,19.015642166137695,11120649,0.0,0.0
2000-11-08 00:00:00-05:00,18.88304017761834,19.572588697881816,18.82999654010194,19.254335403442383,15161263,0.0,0.0
2000-11-09 00:00:00-05:00,18.98912477339793,19.20129421325823,18.4852238465951,18.93608283996582,12287216,0.0,0.0
2000-11-10 00:00:00-05:00,19.068686372967502,19.386939643748043,18.72391128540039,18.72391128540039,12061238,0.0,0.0
2000-11-13 00:00:00-05:00,18.352613252074036,18.485218903258698,17.3978518810919,17.90175437927246,15452905,0.0,0.0
2000-11-14 00:00:00-05:00,17.716115720549436,18.564790267680984,17.556988176629606,18.166973114013672,15588238,0.0,0.0
2000-11-15 00:00:00-05:00,18.28496863808035,18.39127767876752,17.91289126998977,18.311546325683594,12206585,0.085389,0.0
2000-11-16 00:00:00-05:00,18.231815618446475,18.577317020898715,18.09893059517453,18.41785430908203,9693954,0.0,0.0
2000-11-17 00:00:00-05:00,18.55074324716124,19.029129773840467,18.258397160103986,18.28497314453125,13908162,0.0,0.0
